,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
4180,Lil Uzi Vert,Luv Is Rage 2 (Deluxe),Dark Queen,0cGPqSBtm0UJLo1HCziww9,0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,173419,4,
4181,6LACK,East Atlanta Love Letter,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,240342,4,
4182,LP,Lost on You,Lost on You,3SqvR3HYLlCTYzbDXJ52OC,0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,268105,4,
4183,Bazzi,Soul Searching,I.F.L.Y.,4a6q8CR2hzLk2plDkSxkfD,0.812,0.519,2,-4.823,1,0.0385,0.379,0,0.13,0.554,104.954,165714,4,
4184,Russ,There's Really A Wolf,Losin Control,4cxMGhkinTocPSVVKWIw0d,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,237507,4,
4185,Ali Gatie,It's You,It's You,6moU77g9RQyMzHNuKEaQKq,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607,4,
4186,Post Malone,Hollywood's Bleeding,Hollywood's Bleeding,7sWRlDoTDX8geTR8zzr2vt,0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,156267,4,
4187,Post Malone,Hollywood's Bleeding,Saint-Tropez,05mDaV9Vb3wrzjF6OPZnhq,0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,150867,4,
4188,Post Malone,Hollywood's Bleeding,Enemies (feat. DaBaby),0Xek5rqai2jcOWCYWJfVCF,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,196760,4,
4189,Post Malone,Hollywood's Bleeding,Die For Me (feat. Future & Halsey),2C6WXnmZ66tHhHlnvwePiK,0.614,0.66,0,-2.848,1,0.0441,0.19,0,0.211,0.452,145.01,245267,4,
4190,Halsey,hopeless fountain kingdom (Deluxe),Heaven In Hiding,2zRiYzBzeabQQ16BK3c6jk,0.55,0.874,1,-3.954,0,0.136,0.0957,0,0.0618,0.476,117.926,207174,4,
4191,Halsey,hopeless fountain kingdom (Deluxe),Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802,4,
4192,Halsey,hopeless fountain kingdom (Deluxe),Angel On Fire,4vTsOYAocjaslUONkx2YS3,0.505,0.697,4,-5.479,0,0.0406,0.254,0,0.158,0.208,96.938,194904,4,
4193,Demi Lovato,Sober,Sober,0STK94RxUulYqWzwFlyAb5,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,197893,3,
4194,Josh A,Better off Dead,Suicidal Thoughts,56TOfxnRzSRbFRw8J6C4IT,0.372,0.656,1,-6.086,1,0.0776,0.217,0,0.418,0.15,140.171,181728,4,
4195,Lil Peep,"Come Over When You're Sober, Pt. 2",16 Lines,6akBF8JWM8lrpqejdwIfYI,0.607,0.45,0,-8.507,1,0.0338,0.0663,1.12e-05,0.107,0.121,105.992,244907,4,
4196,Jeremy Zucker,stripped.,end (stripped.),0fWyDYARNbNd0zaa5bsQIY,0.53,0.173,11,-12.637,0,0.0702,0.921,5.12e-06,0.125,0.198,79.779,234627,4,
4197,Ed Sheeran,÷ (Deluxe),Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,221107,4,
4198,Bea Miller,aurora,i can't breathe,1qFMIjTe9esCDiytqUY19t,0.347,0.209,11,-11.152,1,0.0273,0.893,0.00287,0.138,0.0735,82.878,213987,4,
4199,Dua Lipa,Dua Lipa (Deluxe),Homesick,5E5MqaS6eOsbaJibl3YeMZ,0.426,0.224,6,-8.683,1,0.0391,0.948,0,0.112,0.399,85.728,230480,5,
4200,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",i love you,6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4,
4201,Billie Eilish,Six Feet Under,Six Feet Under,2VlLbhGLVJgdOW7kKdWWFc,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,189613,4,
4202,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",listen before i go,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3,
4203,Timmies,Passion & Confusion,Tell Me Why I'm Waiting,1FBuBhNZ8dmjUBWR58UOQv,0.671,0.277,6,-11.185,0,0.0549,0.8,0.000325,0.0657,0.173,124.008,123891,4,
4204,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Bruises,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,220492,4,
4205,Flo Milli,In The Party,In The Party,2JF8KwK1hH7MWxKcFdTlcg,0.88,0.556,9,-6.544,1,0.333,0.00874,0,0.217,0.422,135.012,141088,4,
4206,Grimes,Visions,Oblivion,2RtNSM8cPCAOZ5bvQbW6y3,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,251267,4,
4207,Labrinth,Euphoria (Original Score from the HBO Series),Forever,6potEImiklXkwD9qFzpu15,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,0.197,79.983,202536,4,
4208,Sir Chloe,Animal,Animal,6YpI4sWbjUhVPdlpwYwCO6,0.494,0.457,7,-6.072,1,0.0306,0.407,1.43e-06,0.142,0.342,82.837,160519,4,
4209,Melanie Martinez,Cry Baby (Deluxe Edition),Play Date,4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,179867,4,
4210,Labrinth,Euphoria (Original Score from the HBO Series),Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,153294,1,
4211,LIZ,When I Rule the World,When I Rule the World,7nu0Lc0jJltztDxsGeoPiG,0.768,0.633,8,-4.089,0,0.157,0.00951,0,0.199,0.824,129.074,185813,4,
4212,Conan Gray,Maniac,Maniac,7hpJ9tATWb2vztlq99hERP,0.623,0.647,8,-5.438,1,0.04,0.00122,0,0.354,0.522,107.987,185787,4,
4213,Trippie Redd,A Love Letter To You 4,Death,3Kd6Wp3lG5HXMB2dlvuy7y,0.802,0.82,10,-5.969,0,0.146,0.0579,0,0.149,0.613,164.005,172196,4,
4214,The Lumineers,Cleopatra,Ophelia,5NORWMFC27ywGSZxi8uquP,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,
4215,Tove Lo,Queen Of The Clouds,Stay High - Habits Remix,5JCi3pyggvk4B0yd0BK3ow,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387,4,
4216,Cosmo Sheldrake,The Much Much How How and I (Deluxe Edition),Birthday Suit,1Uw6KbX1DHUqW1OCgQBIa8,0.803,0.505,8,-8.012,1,0.109,0.833,0.000107,0.115,0.74,124.873,73947,4,
4217,NF,The Search,The Search,3oLe5ZILASG8vU5dxIMfLY,0.789,0.789,2,-4.813,1,0.298,0.598,0,0.099,0.37,119.95,248053,4,
4218,Frank Ocean,Chanel,Chanel,6Nle9hKrkL1wQpwNfEkxjh,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,210285,4,
4219,Ugly God,Bumps & Bruises (Deluxe),One Two,4vZOoSFplBM0WqRrxnehgG,0.876,0.519,2,-7.317,1,0.11,0.0995,0.000101,0.104,0.156,75.483,114437,4,
4220,Jeremy Zucker,better off,better off,5NlV5HVIfgk5eHxvAGGTfy,0.72,0.316,8,-12.532,0,0.0414,0.803,0.00016,0.154,0.442,98.925,192920,4,
4221,Mark Ronson,Late Night Feelings,Nothing Breaks Like a Heart (feat. Miley Cyrus),02dRkCEc8Q5ch4TTcnLxOn,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,217099,4,
4222,Sleeping At Last,Atlas: II,Touch,4g2WiijzSKzH8PApKDbadN,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,256300,3,
4223,FINNEAS,I Lost a Friend,I Lost a Friend,49MMefftWPcltNP4OOJGSs,0.453,0.209,11,-11.917,1,0.223,0.587,0,0.119,0.216,169.316,237020,4,
4224,Lorde,Pure Heroine,Ribs,2MvvoeRt8NcOXWESkxWn3g,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4,
4225,Abandoning Sunday,Wait,Points of View,2uuh0F28HlUlZyaYvfpyg0,0.425,0.117,4,-17.921,1,0.0375,0.903,1.23e-05,0.107,0.192,139.813,241285,4,
4226,Noah Cyrus,July,July,5a6pdCHlWS2ekOOQ70QnAr,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,156107,4,
4227,Brennan Savage,Numb,Numb,67e7sjTnaFwo3C4HKZveNd,0.552,0.673,11,-10.4,1,0.0531,0.0626,0.194,0.268,0.101,124.985,126252,4,
4228,Vaboh,I'm Sick of Trying,I'm Sick of Trying,1QuzPovD4fnVy8KezHv7rI,0.428,0.479,5,-9.758,0,0.213,0.535,0,0.1,0.464,165.927,187952,3,
4229,mansionz,Mansionz,STFU,2p4p9YGwmJIdf5IA9sSWhm,0.822,0.471,1,-7.303,0,0.193,0.186,0,0.215,0.512,135.07,230878,4,
4230,eetu,eetu,HYVÄSTIT,1BuQRPX4D2j83hqv8j3LEu,0.645,0.23,9,-11.337,1,0.0342,0.868,0.00019,0.103,0.196,105.709,184500,4,
4231,Pyhimys,Valo pimeän,Valo pimeän,4jQ9Nd33d2MWbQ5zJwBUTe,0.624,0.689,1,-6.007,1,0.14,0.0493,4.73e-06,0.184,0.424,92.001,196024,4,
4232,NF,The Search,Hate Myself,5PdEiev2BkKiZtZFcNKjfM,0.533,0.84,9,-5.283,0,0.167,0.234,0,0.114,0.361,116.882,260253,4,
4233,Donny,Romantic Garbage,I Wanted To Die Alone,6hSDQ1YAEWW53L1FI2mRN8,0.731,0.0727,1,-19.808,0,0.0531,0.655,0.604,0.111,0.254,179.98,222000,4,
4234,blackbear,dead,weak when ur around,3UWkbO4emEOu9YUeOGq3vU,0.769,0.323,3,-12.887,0,0.0524,0.678,0,0.116,0.574,94.977,169500,4,
4235,blackbear,ANONYMOUS,DEAD TO ME,52TjUfqxgK2k4vfcyHXnp2,0.709,0.713,7,-5.464,0,0.0936,0.0757,0,0.139,0.227,139.966,180576,4,
4236,Zachary Knowles,feelings,slow down my thoughts,3hap5pAmHNW11yMtktjemg,0.749,0.428,1,-8.053,0,0.0776,0.672,3.59e-05,0.226,0.465,126.949,231496,4,
4237,Gary Jules,Trading Snakeoil for Wolftickets,Mad World (Feat. Michael Andrews),3JOVTQ5h8HGFnDdp4VT3MP,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117,189507,4,
4238,eli.,the way we used to love.,worthless,6L9vUQRiVybGvtAatCdRhw,0.675,0.53,9,-4.196,1,0.0385,0.016,0,0.111,0.0832,124.991,270240,4,
4239,Hannah Montana,Hannah Montana Forever,I'll Always Remember You,60c0p6GGnuwdKcQnmuM2zC,0.418,0.721,8,-2.736,1,0.0383,0.0486,0,0.0984,0.233,144.063,233333,4,
4240,Melanie Martinez,K-12,Orange Juice,1NekIhcxQF8H8JXOarAUTt,0.708,0.665,1,-7.612,0,0.0994,0.537,0,0.578,0.637,106.999,217241,4,
4241,916frosty,enough,enough,3jnbd5B8VdKIXXySIBciuF,0.598,0.559,1,-7.22,0,0.083,0.637,0,0.137,0.254,145.822,248803,4,
4242,Vaboh,Mistakes Before I'm Gone,Mistakes Before I'm Gone,0GKlRlpkz2ojkp6Q92qQZ1,0.747,0.487,5,-9.832,0,0.0456,0.14,1.58e-06,0.134,0.224,144.991,132414,4,
4243,Lil Revive,Slasher,Last Night I Accepted Death W Open Arms,4i4VRwhUepndyjzmNNSSDc,0.643,0.413,0,-9.993,1,0.0277,0.0714,0.181,0.262,0.0363,89.989,152028,4,
4244,Kid Francescoli,Play Me Again,Moon,0Nc1rZEB2tZLgpxw5nkpEu,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,390639,4,
4245,Dayglow,Fuzzybrain,Hot Rod,0zePbRMJ9sd7wsZRlbPQua,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,204014,4,
4246,Whethan,Summer Luv (feat. Crystal Fighters) [Chrome Sparks Remix],Summer Luv (feat. Crystal Fighters) - Chrome Sparks Remix,66orPRle7aNvH8EtXroPr6,0.61,0.727,7,-6.976,1,0.0604,0.00282,0.00721,0.34,0.259,103.992,193524,4,
4247,Whethan,"Life of a Wallflower, Vol. 1",Good Nights (feat. Mascolo),08Kj0lvbsqAxzeUOBYZRL6,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,165618,4,
4248,Tame Impala,Currents,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,
4249,Supergrass,I Should Coco,Alright,5xC8uOesnn0udeXAYlAnoY,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,
4250,Social House,Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,164640,4,
4251,Alex Newell,Kill The Lights (with Nile Rodgers) [Remixes],Kill The Lights (with Nile Rodgers) - Audien Remix,4iCKHGl4ij4YMwFrUZLGEQ,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,224762,4,
4252,Khalid,Suncity,Better,6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,
4253,5 Seconds of Summer,Youngblood (Deluxe),Youngblood,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,203418,4,
4254,Grouplove,Never Trust a Happy Song,Tongue Tied,0GO8y8jQk1PkHzS31d699N,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013,4,
4255,Louis The Child,Weekend (Remixes),Weekend - Lexxmatiq Remix,2NVmDh5UzdBxzuCYEKqvaT,0.495,0.801,7,-4.017,1,0.275,0.191,0.000336,0.212,0.5,84.865,183540,4,
4256,Videoclub,Amour plastique,Amour plastique,7M3HuQRRAm1QD4kftmq0bb,0.7,0.354,6,-14.043,0,0.0345,0.765,0.00158,0.128,0.245,119.965,227027,4,
4257,Bazzi,COSMIC,Why,7lozLnUfzcgEpMMVQI7yhA,0.676,0.67,8,-6.584,1,0.0374,0.353,0,0.103,0.54,113.01,148260,4,
4258,Vince Staples,Big Fish Theory,Party People,2MIXhD9W7WL1Txd4Z7bU49,0.541,0.563,11,-6.75,1,0.0737,0.00195,0.111,0.193,0.105,115.297,178507,4,
4259,Party Favor,Caskets (feat. FKi 1st),Caskets,0FknXlaOeXD7Vto1Hx9wtP,0.635,0.862,5,-4.655,0,0.0819,0.00318,1.36e-06,0.195,0.402,102.024,184116,4,
4260,Snakehips,All My Friends (feat. Tinashe & Chance the Rapper),All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,229747,4,
4261,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]","Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",7rdUtXasA973gmrr2Xxh3E,0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996,214255,4,
4262,Surfaces,Where the Light Is,Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571,4,
4263,Clairo,Flaming Hot Cheetos,Flaming Hot Cheetos,1F6IbA7di42uPc3cff8PXV,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,123884,4,
4264,Jonas Blue,Fast Car,Fast Car,2mCF8L0brIs88eH6Kf2h9p,0.644,0.57,9,-6.994,1,0.052,0.484,0,0.299,0.527,113.945,212424,4,
4265,Clairo,Pretty Girl,Pretty Girl,0KyAGiNGUytG5JLxJu4F6l,0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,178352,4,
4266,Current Joys,Wild Heart,New Flesh,6TEiFwaiHERpdfG6WnGed1,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,167987,4,
4267,BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,
4268,PMMP,Veden varaan,Lautturi,0KYVxbgqJ3jLvBadFt4V97,0.654,0.622,9,-5.111,0,0.025,0.579,0.0162,0.208,0.477,115.05,244973,4,
4269,Mamba,20 Suosikkia / Mitä yhdestä särkyneestä sydämestä,Valokuvia,2zxuFXbIvsH7v9zVyEA43D,0.547,0.742,4,-5.986,0,0.0318,0.0611,0.00396,0.222,0.69,114.81,256253,4,
4270,Tuomas Kauhanen,Sano vaan Tuomas,Jäätä (feat. Marja),6j7mRiaQ8D0wy6X3XSO5X3,0.735,0.783,6,-5.706,0,0.0769,0.129,0,0.13,0.546,93.998,211360,4,
4271,JVG,Pintakaasulla,Pintakaasulla,3eHkFrUUGYuwEgIPRPtW9L,0.632,0.701,11,-7.157,0,0.196,0.0568,0.000575,0.108,0.443,129.29,141581,5,
4272,Pyhimys,MIKKO,Fuck the World,5PHL0WXMCGOkD5dOPieuJU,0.422,0.548,6,-7.971,1,0.134,0.47,0,0.106,0.636,88.088,164960,4,
4273,Pyhimys,MIKKO,v!@%#mikko,2q3JdqkulAHyOzIpA52z42,0.861,0.798,0,-6.814,1,0.14,0.0848,0,0.142,0.679,107.978,187587,4,
4274,Ava Max,Salt,Salt,7vgv8KZBSo0TPzyIWG9yzV,0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.057,180283,4,
4275,Future,Life Is Good (feat. Drake),Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735,4,
4276,Alan Walker,"Alone, Pt. II","Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053,4,
4277,Pyhimys,MIKKO,Valo pimeän,74mrMx3a96hGBzVfxNx6g2,0.634,0.703,1,-6.001,1,0.121,0.0416,4.15e-06,0.383,0.382,92.018,194973,4,
4278,Adi L Hasla,Turta,Turta,4HgrobZRG3jcV5Bto1dCAu,0.667,0.854,0,-5.446,1,0.0293,0.0318,0.0134,0.292,0.903,144.044,159737,4,
4279,Selena Gomez,Rare,Rare,7HMmFQsKsljwTw8bS7lu19,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,4,
4280,Halsey,You should be sad,You should be sad,2usxQITOSDqvkYiI0oIwao,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4,
4281,Pasi ja Anssi,Pohjolan pidot (feat. Ilkka Vainio ja Levi-Äijä),Pohjolan pidot (feat. Ilkka Vainio ja Levi-Äijä),3nSgBtJdPJLi85pCHjpUep,0.854,0.726,9,-6.745,1,0.057,0.0093,0,0.358,0.929,127.967,171406,4,
4282,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),Before You Go,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4,
4283,Ida Paul & Kalle Lindroth,Vuonna nolla,Vuonna nolla,3TiVAkFhbFMXDqjN1yzViL,0.711,0.502,6,-8.229,1,0.0365,0.134,0,0.176,0.469,121.91,202012,4,
4284,WIL,Jos tuut mua vastaan (feat. la haka),Jos tuut mua vastaan (feat. la haka),1gcBNs8F6J8ifxYjsLl15m,0.635,0.681,7,-6.439,0,0.0465,0.204,0.00205,0.302,0.451,99.991,167354,4,
4285,Waterparks,FANDOM,I Miss Having Sex But At Least I Don't Wanna Die Anymore,23IiPlo0XJECBW06GB22O2,0.614,0.833,8,-4.126,1,0.0641,0.0808,0,0.351,0.855,148.136,133352,4,
4286,Various Artists,VOLUME,Peruskeissi,1ZsqKAJ0amXXok7hCpb9xG,0.689,0.591,4,-6.288,0,0.422,0.0121,0,0.115,0.583,202.078,158095,4,
4287,BROCKHAMPTON,SATURATION III,BLEACH,0dWOFwdXrbBUYqD9DLsoyK,0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,273151,4,
4288,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),5N1o6d8zGcSZSeMFkOUQOk,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4,
4289,BROCKHAMPTON,I BEEN BORN AGAIN,I BEEN BORN AGAIN,5fiR9Dy9hNXEPZOLo1kyNb,0.73,0.634,2,-5.116,1,0.297,0.324,6.16e-05,0.0712,0.47,79.554,219720,4,
4290,Eevil Stöö,Pohja laahaa (feat. Kube),Pohja laahaa (feat. Kube),1A013Yn2Thub20PCo5GFjL,0.81,0.508,11,-10.109,0,0.165,0.00903,0,0.0934,0.459,100.012,186000,4,
4291,Drake,Care Package,Can I,3e0ZGE7Gp034iLknjQk4QW,0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,189289,4,
4292,Ali Gatie,Moonlight,Moonlight,72pv4E0eBIcE9z8V4tPHui,0.804,0.48,11,-6.662,1,0.0321,0.495,0,0.105,0.461,120.002,228854,4,
4293,GoldLink,Diaspora,Days Like This (feat. Khalid),2DscKbnz8U2eljdGJVHWrn,0.806,0.506,8,-7.313,1,0.0987,0.074,0.0338,0.104,0.308,159.906,168933,4,
4294,Bazzi,Focus (feat. 21 Savage),Focus (feat. 21 Savage),12iDo4Kdw9vA2X1lN3UTVu,0.752,0.703,1,-5.268,1,0.0969,0.00694,0,0.143,0.538,77.021,155134,4,
4295,Lil Mosey,G Walk (with Chris Brown),G Walk (with Chris Brown),4E08gEca6avoGx5SS4MM6T,0.744,0.709,0,-5.359,1,0.101,0.275,0,0.126,0.72,89.969,141333,4,
4296,Chance the Rapper,GRoCERIES,GRoCERIES,0yFvWTLs3iIwDbc91noXGT,0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,226846,4,
4297,Tyga,Haute (feat. J Balvin & Chris Brown),Haute (feat. J Balvin & Chris Brown),1rYC34UUszS0QzzECNRhYb,0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956,160877,4,
4298,Flying Lotus,Flamagra,Black Balloons Reprise,2csZLnXBMuw6ETZuRxdUZF,0.647,0.72,5,-6.104,0,0.14,0.0945,0,0.121,0.134,88.061,161972,4,
4299,Denzel Curry,SPEEDBOAT,SPEEDBOAT,4pUPQdgJowFjxb895tr437,0.925,0.628,6,-7.587,1,0.131,0.0604,0,0.358,0.81,120.021,222533,4,
4300,Le Fvbelos,Älä Sano,Älä Sano,4Y3vX4Wc4WcJ6e9Pg8ZXLc,0.435,0.483,0,-10.258,1,0.143,0.133,0,0.139,0.298,86.647,192536,5,
4301,Jesse Markin,Hope,Hope,0hJaYJ2FphBEf757p4VK9K,0.717,0.651,7,-6.318,1,0.0375,0.0111,0.0479,0.15,0.268,115.004,180313,4,
4302,LIFE,Kuolleet kadut (feat. Paperi T),Kuolleet kadut (feat. Paperi T),61JTlkq4M02IG0hH5q3H5r,0.724,0.573,6,-10.731,1,0.0903,0.145,1.7e-06,0.0935,0.339,141.997,264000,4,
4303,French Montana,Slide (feat. Blueface & Lil Tjay),Slide (feat. Blueface & Lil Tjay),40Zb4FZ6nS1Hj8RVfaLkCV,0.532,0.704,5,-3.895,0,0.26,0.093,0,0.184,0.591,96.004,186344,4,
4304,Saweetie,ICY,Emotional (feat. Quavo),4rrFGOdnreypzg6ux5mdPh,0.791,0.655,5,-7.413,0,0.277,0.0249,1.5e-05,0.0614,0.526,184.091,190429,4,
4305,Nicki Minaj,Queen (Deluxe),Good Form (feat. Lil Wayne),6supMAknraGpJrN5qqYfV8,0.898,0.733,7,-4.75,1,0.178,0.0533,0.000115,0.102,0.295,96.51,237493,4,
4306,Logic,Confessions of a Dangerous Mind,Confessions of a Dangerous Mind,5CE0V7z1ePOZQNJNpWxYGA,0.8,0.762,7,-4.097,0,0.203,0.381,0,0.0887,0.645,141.971,284080,4,
4307,RONNIE,ADRENALINE,ADRENALINE,6hbnmWKeh42Nwhb4tkMzQK,0.684,0.551,2,-10.412,1,0.0511,0.0122,1.04e-06,0.124,0.311,140.072,208763,4,
4308,Pitbull,Pitbull Starring In Rebelution,Hotel Room Service,0OPyDgTRuIdCJ9B4bYSths,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,237600,4,
4309,Olivia O'Brien,RIP (feat. G-Eazy & Drew Love),RIP (feat. G-Eazy & Drew Love),3qjf2YP8G2RNFanYZDcZUk,0.728,0.646,5,-4.387,0,0.0463,0.422,0,0.0899,0.46,103.983,200773,4,
4310,Spencer Barnett,17,17,10HNu5uFLPN77fwrHbqmAy,0.776,0.453,6,-6.878,1,0.0468,0.167,1.69e-05,0.0868,0.431,139.98,200270,4,
4311,Chimbala,Tumbala,Tumbala,48HoWzu1Fe4QHUSilVHJGy,0.883,0.83,6,-1.882,0,0.0591,0.297,0.000105,0.405,0.796,125.058,186240,4,
4312,Jay Sean,With You,With You,1lnPygfVghWoKJAxaStV98,0.786,0.567,10,-6.52,0,0.0406,0.381,0,0.0565,0.734,130.003,194053,4,
4313,Juice WRLD,Hear Me Calling,Hear Me Calling,5UYK9MervBCROg8AHNeEIy,0.648,0.701,10,-3.546,1,0.186,0.417,9.9e-06,0.103,0.588,177.943,189977,4,
4314,Juice WRLD,Death Race For Love,Empty,41MCdlvXOl62B7Kv86Bb1v,0.745,0.561,0,-4.869,1,0.0807,0.0758,0,0.133,0.449,77.557,248431,4,
4315,Lil Skies,Shelby,I,4ZT9FnbFu1PaBfV3itxiqT,0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,181891,4,
4316,Lil Skies,Name in the Sand,Name in the Sand,6rtEvpU0ogYhKSewFO538p,0.648,0.658,11,-6.795,0,0.0717,0.0903,0,0.104,0.522,160.056,168751,4,
4317,Egzod,Wake Up,Wake Up,6klFmUlfQLdMCTigFpOpkb,0.471,0.846,5,-3.92,0,0.046,0.0548,0,0.341,0.3,142.087,182958,4,
